,Actual,RF,KNN,LR,Logistic Regression,Random Forest
43815,0,0,0.3333333333333333,0,0.2906925799978304,0.24141442094477103
40453,1,0,0.0,0,0.17928917728103147,0.12928057418133906
41833,1,0,0.0,0,0.20391885010998942,0.3788061686995255
21783,0,0,0.0,0,0.07266186181603083,0.057475495108232244
16451,0,0,0.0,0,0.012213526523671699,0.02809208719673197
14796,0,0,0.0,0,0.07299655317511304,0.07333897650645492
19771,0,0,0.0,0,0.07155426553676907,0.053758310029478895
16026,0,0,0.0,0,0.041839906504016366,0.04017586479364277
15662,0,0,0.0,0,0.022950510106760337,0.025251140159289732
37985,0,0,0.3333333333333333,0,0.05477462281769658,0.04769845597455597
18508,0,0,0.0,0,0.04396776847430092,0.03288950527343464
14861,0,0,0.0,0,0.025117068170860294,0.02549374922774348
21539,0,0,0.0,0,0.06406665700888967,0.05080207519683507
42794,1,0,0.0,0,0.0782247772249692,0.06526517763065821
19580,0,0,0.0,0,0.0521809328798302,0.04897688711603144
1822,0,0,0.0,0,0.025133404601649766,0.03491934355478157
38227,0,0,0.0,0,0.08851800476516135,0.03352806220019981
6206,0,0,0.0,0,0.07007336033657108,0.04904426318418824
34712,0,0,0.0,0,0.41498808793304726,0.106052499084027
44734,0,0,0.3333333333333333,0,0.0628765786665779,0.2127645541850873
32281,1,0,0.0,0,0.25340979707113964,0.2572050601752033
42801,0,0,0.3333333333333333,0,0.12008298764063542,0.18799566657070368
15825,0,0,0.0,0,0.06220546224413289,0.052352045132140965
16019,0,0,0.0,0,0.03443324921604834,0.029311693466655284
18010,0,0,0.0,0,0.04726517552023827,0.04483169236206644
34804,0,0,0.0,0,0.07130850697748675,0.061505734264553726
30829,0,0,0.0,0,0.020570098794706473,0.04435706278317398
26487,0,0,0.0,0,0.021503213285010765,0.034553727504671804
3021,0,0,0.0,0,0.014560462552490955,0.02642704494414733
5216,0,0,0.0,0,0.024609422994960647,0.03316121250173711
18633,0,0,0.0,0,0.06292224682768671,0.04107757844133335
33978,0,0,0.3333333333333333,0,0.08848274735147021,0.1315359639680497
36181,0,0,0.0,0,0.05277516968842923,0.04678645725863267
30422,0,0,0.0,0,0.0294659886515559,0.035143019235127394
14597,0,0,0.0,0,0.04606505331226127,0.04071536649658485
36210,0,0,0.0,0,0.21069680058037615,0.10977582929812495
4408,0,0,0.0,0,0.02058132263705759,0.021452873292743185
4280,0,0,0.0,0,0.005413794719402404,0.019008290420184655
24636,0,0,0.0,0,0.07213843481058253,0.05392466436278726
40256,0,0,0.0,0,0.038378962710690835,0.04602717642745867
40971,1,0,0.3333333333333333,0,0.09580645806551616,0.07448901182231471
31833,0,0,0.0,0,0.0330321178870498,0.05162263961673014
14163,0,0,0.0,0,0.013323617929537715,0.033505479776954734
39498,0,0,0.0,0,0.10230740565487642,0.13971512066003483
25808,0,0,0.0,0,0.02251861563281756,0.022716759949808898
8374,0,0,0.3333333333333333,0,0.134172773248932,0.24572904029308196
25456,0,0,0.0,0,0.03664921336077213,0.03420453088770261
31832,0,0,0.0,0,0.05480521177317812,0.06469829389542986
23460,0,0,0.0,0,0.00851810054138097,0.028146922758861805
17832,0,0,0.0,0,0.01152210325350207,0.066280548402011
4047,0,0,0.0,0,0.009029097497451134,0.01967224697972104
1554,0,0,0.3333333333333333,0,0.09385721298450736,0.11522520707135546
8477,0,0,0.0,0,0.01947248361106169,0.024245666049689824
11032,0,0,0.0,0,0.06559214067745615,0.07075835960976087
30304,0,0,0.0,0,0.09405636806485441,0.08400657029927872
36243,0,0,0.6666666666666666,1,0.525748323430138,0.3156793368675806
41591,1,1,0.3333333333333333,0,0.35307310141280157,0.5780411038825184
13469,0,0,0.0,0,0.06840299629729539,0.0792546945714775
2399,0,0,0.0,0,0.02589230085343988,0.029628680457968536
41683,1,1,1.0,1,0.9581993752193876,0.7449716690092594
22464,0,0,0.3333333333333333,0,0.3289915435742434,0.321075673173073
30864,0,0,0.0,0,0.030663250514904414,0.03972715883558966
23678,0,0,0.0,0,0.00462989409723238,0.04259768674060504
7238,0,0,0.0,0,0.026367265665673587,0.02254882374703706
44169,1,0,0.3333333333333333,0,0.36837142794508854,0.3538703099414444
9036,0,0,0.0,0,0.019753722029466365,0.035011762610549925
37491,0,0,0.0,0,0.08481867702146505,0.05015696843486788
15780,0,0,0.3333333333333333,0,0.12568081922154595,0.10521560341930225
9871,0,0,0.0,0,0.050376274902064054,0.060758680954690135
3416,0,0,0.0,0,0.018674503756760674,0.022808495184339313
39059,0,0,0.0,0,0.020683038945782002,0.02666438905340168
34421,0,0,0.0,0,0.013140685857624075,0.02216783642061303
22652,0,0,0.0,0,0.024261387014070962,0.033514879989778944
39932,0,0,0.3333333333333333,0,0.2289881429613799,0.1385678608981879
22048,0,0,0.0,0,0.08712430408300516,0.0518887622115322
44068,0,0,0.0,0,0.04789694137251563,0.04678405674277885
416,0,0,0.3333333333333333,0,0.26015397576329896,0.1443165649839488
21719,0,0,0.3333333333333333,0,0.06329492519223118,0.04889093103013066
5946,0,0,0.0,0,0.21765681174125032,0.2990163783754342
44331,1,1,0.6666666666666666,0,0.44500819283837934,0.6422753166777384
36302,0,0,0.0,0,0.10648325172001677,0.1872004513775432
41299,0,0,0.0,0,0.06795234632901813,0.1473249634292914
3031,0,0,0.0,0,0.18998008757765958,0.11311051654771667
9186,0,0,0.0,0,0.056671309737645795,0.04349214150260743
31530,0,0,0.3333333333333333,0,0.36544618754882346,0.45953032409085426
4028,0,0,0.0,0,0.03317487931548762,0.03422646115771971
22288,0,0,0.0,0,0.07067964303825107,0.05523218695828672
29981,0,0,0.0,0,0.025039655718979145,0.04947411147709704
23978,0,0,0.0,0,0.05185195848322894,0.03408687386516234
12593,0,0,0.0,0,0.01642846003893397,0.0251000563777572
20075,0,0,0.0,0,0.02712150923691529,0.03451374623556514
45126,1,1,0.3333333333333333,1,0.7572349164055973,0.7491151761944805
12784,0,0,0.3333333333333333,0,0.0952317553692589,0.055641232309341614
41636,0,1,0.3333333333333333,0,0.13523202242733376,0.515911974583181
12639,0,0,0.6666666666666666,0,0.42885985611158695,0.4411181217092577
36508,0,0,0.0,0,0.006876016453179069,0.020554043569925105
45134,1,1,0.6666666666666666,1,0.6436242782647258,0.7629235862298949
24986,0,0,0.0,0,0.02348300532475865,0.03220587428841964
11863,0,0,0.3333333333333333,0,0.4018909743467937,0.3795023831526052
40999,0,0,0.0,0,0.12182408215728181,0.0712625526053822
25096,0,0,0.0,0,0.048403974694850596,0.07221645701746524
14218,0,0,0.0,0,0.012922434229751974,0.024825749504987376
32087,0,0,0.3333333333333333,0,0.026747468165456388,0.13101767242328635
29938,0,0,0.0,0,0.1858712116136168,0.09093298601343616
98,0,0,0.0,0,0.03796308469887104,0.026092152910159636
25903,0,0,0.0,0,0.03756731010686062,0.04304682370534318
7462,0,0,0.0,0,0.012600762189615698,0.020667567857316202
22365,0,0,0.0,0,0.10470790478959269,0.07484836570283994
24876,0,0,0.3333333333333333,0,0.2143025151697734,0.3316479311828337
22416,0,0,0.0,0,0.08547601427705477,0.07419956150869335
4265,0,0,0.0,0,0.08092399692846032,0.05087337347462898
19461,0,0,0.3333333333333333,0,0.233953573457928,0.13690070162647067
30758,0,0,0.0,0,0.009029935440590458,0.02156317969755918
7650,0,0,0.0,0,0.027420509966671874,0.03984442143969974
31755,0,0,0.0,0,0.09079804728690959,0.17993350596748442
31338,0,0,0.3333333333333333,0,0.2774302883569087,0.34573644105230633
2388,1,0,0.3333333333333333,0,0.37987228495868053,0.3157869012575606
36118,0,0,0.0,0,0.021750620201935883,0.02302409746645261
12622,0,0,0.0,0,0.049175660731523345,0.040411214225403
31675,0,0,0.0,0,0.04364021002851945,0.1417172368159656
24213,0,0,0.0,0,0.028901533109812815,0.028278135014958548
9555,0,0,0.0,0,0.03128056103155548,0.026637193160289056
24750,0,0,0.0,0,0.0648411004593536,0.03798132794229927
15243,0,0,0.0,0,0.004485180996069787,0.025129967678497046
24659,0,0,0.0,0,0.00889900961273235,0.02025272879166323
11264,0,0,0.0,0,0.06039527767080007,0.05554533227840898
18238,1,0,0.6666666666666666,1,0.5089904085121129,0.4917903201655564
23695,0,0,0.0,0,0.0348562141345834,0.03620850805834031
35583,0,0,0.0,0,0.03504850041731638,0.032306914998232905
3753,0,0,0.0,0,0.029364943135943802,0.02513504284446114
21244,1,0,1.0,1,0.5220542547264841,0.495888306121444
32169,0,0,0.0,0,0.0947266147038595,0.1906890538602963
23292,0,0,0.0,0,0.03660220914440563,0.058156760751668604
21453,0,0,0.6666666666666666,0,0.43964251029764173,0.4327483254879839
2020,0,0,0.0,0,0.04319840546293668,0.03777863144315361
22037,1,0,0.3333333333333333,0,0.3972355373768037,0.3818251730348067
14913,0,0,0.0,0,0.10503758487602159,0.06453134466804948
37774,0,0,0.0,0,0.11347070760800139,0.031291978543031666
40741,0,0,0.0,0,0.021131710665895576,0.03105468645566918
38800,0,0,0.0,0,0.05342438443493316,0.027174518557859902
14889,1,0,0.3333333333333333,0,0.14052181363104901,0.3136521492277985
34580,0,0,0.0,0,0.044020296917431576,0.03563161519498259
28418,0,0,0.0,0,0.030704901043682068,0.04391314777999064
1508,0,0,0.0,0,0.023101858579064393,0.03609261194012917
21104,0,1,0.6666666666666666,1,0.6189984001325542,0.501625547033046
4538,0,0,0.0,0,0.016608334182348354,0.027557986419828946
43378,0,0,0.3333333333333333,0,0.03256235303582701,0.16139702666319447
20120,0,0,0.0,0,0.08823625706836526,0.06014617825076066
26434,1,0,0.0,0,0.38619032184745145,0.39202215716821776
18670,0,0,0.0,0,0.0013768024171651103,0.03605380571565887
4615,0,0,0.0,0,0.05132527048707784,0.05023593441325167
35880,0,0,0.0,0,0.02032516155200882,0.028464186073659862
2507,1,0,0.3333333333333333,0,0.36845155431347754,0.4249947371319503
41330,0,0,0.0,0,0.03155501854000312,0.07554763788341486
18754,0,0,0.0,0,0.07114021086661886,0.07875178271445588
14091,0,0,0.3333333333333333,0,0.27168506777342505,0.18335440406023634
25961,0,0,0.0,0,0.07811544653389083,0.09200657727573512
30959,1,0,0.3333333333333333,0,0.371891717992502,0.4332933948648097
4253,0,0,0.3333333333333333,0,0.13584149472240079,0.21338949834050303
41716,0,0,0.3333333333333333,0,0.06864521358639068,0.1172476187244236
24247,0,0,0.0,0,0.11887474689158053,0.08795175590945313
15384,0,0,0.0,0,0.09132360558966914,0.08875239765922419
7916,1,0,1.0,0,0.052096029487281974,0.3527594774926098
953,0,0,0.0,0,0.06224368327891058,0.04809439842601359
16140,1,0,0.3333333333333333,0,0.13212315210124667,0.26049713183935935
7718,0,0,0.0,0,0.1099900203810299,0.2415029445834989
3161,0,0,0.0,0,0.03699688851050804,0.03314337881937169
31978,0,0,0.0,0,0.08623382009810866,0.09871898366105024
42711,0,0,0.3333333333333333,1,0.5553755436628659,0.3768005497281713
14050,0,0,0.0,0,0.043165253730711804,0.03753751785929722
35911,0,0,0.0,0,0.045819811663306315,0.03536611713728227
5904,0,0,0.0,0,0.029678022701846513,0.03138205576731701
2658,0,0,0.0,0,0.025345196847769667,0.022107625561389208
26446,0,0,0.0,0,0.06902553177945193,0.04313959376674097
25548,0,0,0.0,0,0.11163937129615377,0.07505016435861724
4817,0,0,0.0,0,0.028897671486170423,0.031004251490059143
21671,0,0,0.0,0,0.021841708347495416,0.026087407543084903
44651,1,0,0.6666666666666666,1,0.9661883664619979,0.4736152806227161
24349,0,0,0.0,0,0.03890896094321838,0.031804117806346344
43451,1,0,0.0,0,0.19726821950848916,0.2483382622002487
34015,0,0,0.3333333333333333,0,0.061087643835803195,0.17310330439693558
2666,0,0,0.0,0,0.0209672705489169,0.027185368163389186
40973,0,1,1.0,1,0.9858025167246799,0.7567620712799124
28636,0,0,0.3333333333333333,0,0.415365131307366,0.36610286132886344
34482,0,0,0.0,0,0.016316509849872946,0.02565170974567082
21420,0,0,0.0,0,0.00570231047034016,0.024056217103059833
31274,0,0,0.0,0,0.04029664079744267,0.057446067136810774
45122,0,0,0.0,0,0.014634987026899795,0.18278070483998163
10369,0,0,0.0,0,0.07007840369310356,0.04806597834303488
11014,0,0,0.6666666666666666,0,0.4821329944832502,0.4049598644161883
15590,0,0,0.0,0,0.06593866445813286,0.08572697475109432
32824,1,0,0.3333333333333333,0,0.11528402774254709,0.32719424407821823
44673,1,1,0.3333333333333333,0,0.4367655542542283,0.6969283561476981
3893,0,0,0.0,0,0.0489915767635028,0.03994160324892735
32548,0,0,0.3333333333333333,0,0.13500832246343508,0.25354208070089174
31475,0,0,0.6666666666666666,1,0.9282848255225614,0.4643298512884708
847,0,0,0.0,0,0.02994386812499715,0.022697627297672676
6835,0,0,0.3333333333333333,0,0.03507520061614366,0.027661092935609012
11082,0,0,0.0,0,0.04386607199784058,0.04304770473701468
13858,0,0,0.0,0,0.232446446847617,0.15568701261379014
27593,0,0,0.0,0,0.13053021576065604,0.08457618532726915
12347,1,0,0.3333333333333333,1,0.9998664713248294,0.47943596287673085
25499,0,0,0.0,0,0.028424465181419438,0.030059003853153944
34192,0,0,0.3333333333333333,0,0.06937264334940287,0.05415705547455829
15481,0,0,0.6666666666666666,0,0.15952154001075133,0.3281819292114728
11321,0,0,0.0,0,0.049220560854112506,0.03900719162225102
20833,1,0,0.3333333333333333,0,0.4460641387080649,0.4167869429014873
27575,0,0,0.0,0,0.19142685739599832,0.1170831817631143
8420,0,0,0.0,0,0.17796059799580052,0.1779788255933626
30542,0,0,0.0,0,0.11619620875308696,0.29852920232427144
30950,0,0,0.0,0,0.01854145685839134,0.032733674710926114
12214,0,0,0.0,0,0.001445745059920862,0.02263558440897946
17348,0,0,0.0,0,0.007651146703930207,0.027099945820081704
44359,0,0,0.0,0,0.06426475903380231,0.07130457798206566
41446,0,0,0.0,0,0.0680559330006943,0.20876014090975298
17687,0,0,0.0,0,0.01821240961316876,0.03147633049608119
32840,0,0,0.0,0,0.0516054047536207,0.07931758765440683
16629,0,0,0.0,0,0.0695972318012504,0.06169914649635802
35462,0,0,0.0,0,0.022082516995173194,0.026946283471428897
28859,0,0,0.0,0,0.13421103069253246,0.3002786717535041
31154,0,0,0.0,0,0.05066802462104423,0.03682096034782055
28521,0,0,0.0,0,0.04185662273041174,0.03249940645071275
6583,0,0,0.0,0,0.015917688480057673,0.025817433734919504
24909,0,0,0.0,0,0.06773839356131063,0.08425139756504385
7337,0,0,0.0,0,0.011941045886853376,0.02215072031273873
2290,0,0,0.0,0,0.03418418682760789,0.04137162931775485
10530,0,0,0.0,0,0.0983075283948641,0.061541566816738114
8801,0,0,0.0,0,0.010715365380434671,0.02526240078245482
9165,0,0,0.0,0,0.09216540001993442,0.05913961723769733
33114,0,0,0.0,0,0.012180304162725005,0.039883305889370085
21595,0,0,0.0,0,0.04041586727284575,0.03550721935947739
20623,0,0,0.0,0,0.11672196869440718,0.061061539412444764
33530,0,0,0.0,0,0.1607457554590685,0.06642913546396433
23637,0,0,0.0,0,0.029719309162857963,0.032780975772719274
10263,0,0,0.0,0,0.12456845288137877,0.09989166959333166
18583,0,0,0.0,0,0.04407040599117623,0.04103628828136584
26774,1,0,0.3333333333333333,0,0.24405124774277104,0.36778806895740185
17707,0,0,0.0,0,0.03476050969386261,0.041402112421182226
41472,1,1,1.0,0,0.4580908338744651,0.76147064099846
4855,0,0,0.0,0,0.005270729525406874,0.019578852086681267
41810,0,0,0.0,0,0.10187849164325666,0.2364002434878292
30278,0,0,0.0,0,0.04339903615331303,0.050013299110178086
7225,0,0,0.3333333333333333,0,0.1264938099671065,0.08049463230812486
17271,0,0,0.0,0,0.08025454373878736,0.05233124430436634
42881,0,0,0.0,0,0.08141385208965637,0.19082762813890553
44547,1,1,0.6666666666666666,1,0.7072316205887981,0.6444115263750934
34424,0,0,0.3333333333333333,0,0.1475162986118294,0.20893705896144724
29637,0,0,0.0,0,0.034039319284210744,0.05177062343902545
16100,0,0,0.3333333333333333,0,0.15634313687779494,0.2969211082673055
38441,0,0,0.0,0,0.03523205842427209,0.09251016082840771
1453,0,0,0.0,0,0.07754969884606505,0.16780395704934606
10157,1,0,0.0,0,0.3872349112534924,0.28404331168669733
6072,0,0,0.0,0,0.026905946322704013,0.030489953397442305
11667,0,0,0.0,0,0.015394291595929643,0.04637565298203956
18172,0,0,0.0,0,0.0905422564948683,0.08658020474409324
34869,0,0,1.0,0,0.44856564076359823,0.43975407285404294
27966,0,0,0.0,0,0.028679838886654464,0.034292051240773815
44873,0,0,0.3333333333333333,0,0.06662156813853123,0.25111287249522185
39947,1,0,0.3333333333333333,0,0.08128293800038167,0.10418085112928464
13325,0,0,0.0,0,0.07898540770394474,0.053462594365536575
41923,1,1,0.6666666666666666,0,0.47441022136840244,0.5301877644092355
15230,0,0,0.0,0,0.02947624683249558,0.031406496045568895
27380,0,0,0.0,0,0.03146177730176738,0.033320798662115014
35695,0,0,0.0,0,0.024346580345761235,0.03338993924886959
31694,0,0,0.0,0,0.09758581014579899,0.07593827652464008
9060,0,0,0.0,0,0.07732086546241267,0.05178718643025133
29952,0,0,0.0,0,0.09878113719009696,0.0867227491040055
41370,0,0,0.3333333333333333,0,0.06873880412121924,0.05784828724104836
24334,0,0,0.0,0,0.08010249307226688,0.06878107575281125
14734,0,0,0.0,0,0.01379737663861186,0.021418711466249952
13681,0,0,0.0,0,0.046200370535310155,0.03497318053067585
14759,0,0,0.0,0,0.055829342752054055,0.04245710390733987
42851,1,1,0.3333333333333333,1,0.8397430646679374,0.6990264562302715
24745,0,0,0.0,0,0.033554353032372614,0.032107379761437974
2194,0,0,0.0,0,0.02240317501845636,0.02225846235555378
21324,0,0,0.0,0,0.06911706140887872,0.04954195316291784
21974,0,0,0.0,0,0.0595927602825276,0.03843443023457822
15912,0,0,0.0,0,0.04024697615681296,0.037802027807601966
7568,0,0,0.0,0,0.019816187873593204,0.022779250037535295
41278,1,1,0.6666666666666666,1,0.5223997855512463,0.6793768148677087
6808,0,0,0.0,0,0.023661715121786414,0.02220160740668554
12358,0,0,0.0,0,0.07680591498763,0.08126072002718056
43590,1,0,0.0,0,0.3702632415543809,0.39233671410967424
28079,0,0,0.0,0,0.0460221535384835,0.034535396716520124
14565,0,0,0.0,0,0.03248908645191031,0.0389280152629183
20546,0,0,0.0,0,0.05497555259564715,0.04005943668353887
34495,0,0,0.0,0,0.0807236283309084,0.07198619482548205
13814,0,0,0.0,0,0.11121319221437442,0.08981310860378537
42153,1,0,0.6666666666666666,0,0.226227495078507,0.24620851374839972
19443,1,0,0.6666666666666666,1,0.6407348625793667,0.4879280326158097
14942,0,0,0.0,0,0.05677664500388803,0.05044837495007828
3277,0,0,0.0,0,0.017823154454499668,0.02954681218305944
15158,0,0,0.3333333333333333,0,0.35244612120215874,0.3436597835401066
27468,0,0,0.0,0,0.07663834498609012,0.05806443612783321
17155,0,0,0.0,0,0.007322953687515485,0.030651126255822062
16379,0,0,0.0,0,0.010813617256825085,0.03224076953380301
23344,0,0,0.0,0,0.053117830994750787,0.0535944647843343
41329,0,0,0.3333333333333333,0,0.03486471306596127,0.04807866507984593
9451,0,0,0.0,0,0.03152908292217359,0.028265218289752477
8790,0,0,0.0,0,0.034478993728510536,0.031183049774755722
33778,0,0,0.0,0,0.018094195600737023,0.14268158611232168
42096,0,0,0.0,0,0.03462473026420065,0.04649213470353311
28322,0,0,0.0,0,0.4283023339988291,0.22749741371511226
9769,0,0,0.0,0,0.07209196295584389,0.06291162657627503
5676,0,0,0.0,0,0.03390200373124907,0.03196143944614174
9698,0,0,0.0,0,0.004821300083653622,0.027252992125455493
18487,0,0,0.0,0,0.0017617867848517513,0.0237065461155207
15938,0,0,0.0,0,0.0237691052236944,0.031799749329952345
19304,0,0,0.0,0,0.06144554659685549,0.05374783368353934
14514,0,0,0.3333333333333333,0,0.3411770678485045,0.3313154075021866
20728,0,0,0.0,0,0.05162035392231212,0.03657588054315125
19372,0,0,0.0,0,0.04788400062101012,0.04663871040483262
304,0,0,0.0,0,0.03592520456208794,0.026655568104137918
482,0,0,0.0,0,0.022354935349179525,0.02578941754373463
27927,0,0,0.0,0,0.07042211607464798,0.05393013251809775
28880,0,0,0.0,0,0.1367709743361644,0.10147289714637509
44208,1,0,0.0,0,0.24323856601188504,0.1355057671693233
36986,0,0,0.0,0,0.22343222572103563,0.1661963997328515
3445,0,0,0.0,0,0.021775367913701413,0.025351537530225732
8755,1,0,0.6666666666666666,0,0.16397010231485992,0.29478696502104546
29481,0,0,0.0,0,0.05550102563318364,0.06418964257727862
32990,0,0,0.0,0,0.11203767108418498,0.06797154997023644
1418,0,0,0.0,0,0.030864874844679795,0.03204772732336419
4012,0,0,0.0,0,0.06554789881806877,0.07216537653702297
11799,0,0,0.0,0,0.07078932051958144,0.04454938631144622
13797,0,0,0.0,0,0.0951436550696016,0.05642170365054394
30684,0,0,0.0,0,0.08996829538626612,0.07642534464593177
9233,0,0,0.0,0,0.06765530445623698,0.05878871980012381
36690,0,0,0.0,0,0.022405421766576766,0.021998972027016558
21416,0,0,0.0,0,0.05084494621510214,0.041087475437144236
23867,0,0,0.0,0,0.08478917508156247,0.06730025155687047
31710,0,0,0.0,0,0.0546501625794097,0.07065051540690197
6810,0,0,0.0,0,0.0380373180292777,0.031050022258846562
8668,0,0,0.0,0,0.005147484287549497,0.040372012213314885
43917,0,0,0.0,1,0.5839825382768156,0.401424972542505
19137,0,0,0.0,0,0.1004879505428658,0.06389129276928543
15727,0,0,0.6666666666666666,1,0.5738108961174692,0.40747691384872053
36756,1,1,0.3333333333333333,1,0.7239556457656601,0.5278008239236395
20315,0,0,0.0,0,0.008527328406729241,0.023604145900072815
17812,0,0,0.0,0,0.010208615459244775,0.021996346599151187
7592,0,0,0.0,0,0.12549260206442853,0.07517414471936766
12108,0,0,0.0,0,0.04288702848782587,0.05243561063576607
16344,0,0,0.0,0,0.06511048037580133,0.055236916417316435
14180,0,0,0.0,0,0.05659599232574517,0.05071356827481091
27857,0,0,0.0,0,0.14482704539469607,0.11476303810848283
32611,0,0,0.0,0,0.04893005800013003,0.06870174867837187
41016,1,1,0.6666666666666666,1,0.6398001498806724,0.678152327569697
29089,0,0,0.0,0,0.10477026224229684,0.06520918573842703
32507,0,0,0.0,0,0.07758383224367024,0.08528269658249026
44043,1,1,0.3333333333333333,0,0.4852494592677065,0.5436172986712013
33357,0,0,0.0,0,0.04006703379299889,0.04788575850477992
7193,0,0,0.0,0,0.01933851823402238,0.024925073287020812
39699,0,0,0.0,0,0.06427431007289425,0.07303488102944569
27327,0,0,0.0,0,0.0324028374953852,0.09016817206018454
1687,0,0,0.0,0,0.038259063263565436,0.04074319311839503
3482,0,0,0.0,0,0.10635898047177315,0.06614355392135393
9618,0,0,0.0,0,0.052375895601748455,0.04687119381732913
43662,0,0,0.3333333333333333,0,0.0712307810728467,0.22219467842025978
1699,0,0,0.0,0,0.016427363554819868,0.027385263274577087
22843,0,0,0.0,0,0.06704381427510399,0.04183490369527716
20933,0,0,0.0,0,0.028992251074077876,0.03442158033694764
10949,0,0,0.0,0,0.21393257509038022,0.10762003248412358
10964,0,0,0.0,0,0.18331221117970328,0.10246929294221484
23523,0,0,0.0,0,0.007517640506087381,0.048359652236524324
4500,0,0,0.0,0,0.03566950271510127,0.033814707807489
9798,0,0,0.0,0,0.08574750145853532,0.07172631077814196
21434,0,0,0.0,0,0.1522326074525562,0.10443820353689309
30714,0,0,0.6666666666666666,0,0.3208218854690158,0.37575109415047087
20026,0,0,0.0,0,0.15342881351601,0.129812123730301
23176,0,0,0.0,0,0.05615688908364942,0.04412031592395615
40113,0,0,0.3333333333333333,0,0.08166188267696811,0.05122159990313552
21461,0,0,0.0,0,0.13417576970018555,0.103231025788975
19297,0,0,0.0,0,0.2151538999113018,0.10065015291760207
3855,0,0,0.0,0,0.0709618196456615,0.05605762460612686
14348,0,0,0.0,0,0.019850504797712276,0.03161723180990077
24637,0,0,0.0,0,0.07429005305838014,0.15438191341150273
5455,0,0,0.0,0,0.015558496677596748,0.02075486825642163
35947,0,0,0.0,0,0.054208189431952936,0.04038387264639175
41657,0,0,0.6666666666666666,0,0.32209576342786944,0.4104251644141193
21956,0,0,0.0,0,0.21715692021922467,0.10527134646850761
34339,1,0,0.0,0,0.3041966759989739,0.2918559674511502
12025,0,0,0.0,0,0.0035618615001071366,0.021732719949541165
7745,0,0,0.0,0,0.022108501602972116,0.030468734576802145
30310,0,0,0.3333333333333333,0,0.09988622515086157,0.08834868522243104
31258,0,0,0.3333333333333333,0,0.09940866819146897,0.1012819390350468
32501,0,0,0.0,0,0.028139976495587762,0.03814596776807386
1731,0,0,1.0,1,0.9953513906109942,0.4248100044834833
28852,0,0,0.0,0,0.018393318491304992,0.06322978040168829
22874,0,0,0.0,0,0.031566544900715636,0.03239041426295802
32754,0,0,0.0,0,0.06471180241720538,0.056300510641223094
2901,0,0,0.0,0,0.03379394235084176,0.03218415023418693
32950,0,0,0.0,0,0.20343994730131046,0.074049547131903
16890,0,0,0.0,0,0.01933583149546586,0.027738294109799635
3628,0,0,0.0,0,0.019363851472017864,0.02891266833790473
30994,0,0,0.0,0,0.04458440695432056,0.04703672420364282
37767,0,0,0.0,0,0.05614405411260943,0.1374049792612945
37072,0,0,0.0,0,0.02656581929351197,0.029098994006210178
7635,1,0,0.6666666666666666,0,0.3344682753684453,0.3676548788021536
26590,0,0,0.0,0,0.3289429694727614,0.25811899158306195
4201,0,0,0.0,0,0.025829747637986917,0.02519293928456798
37433,0,0,0.0,0,0.04109466079404283,0.048932221545979586
20579,0,0,0.0,0,0.06220268464127709,0.044775406385449884
40337,1,0,0.0,0,0.4977669360134904,0.43183854702617225
11757,0,0,0.0,0,0.09981814394320805,0.07678744491530325
43547,1,1,1.0,1,0.752995669452727,0.6861395514682801
4647,0,0,0.3333333333333333,0,0.46574374702861665,0.4216652089751677
38669,0,0,0.0,0,0.0368211184806188,0.03172409894220003
42357,1,0,0.0,0,0.2410716651034167,0.1321072387676333
37625,0,0,0.0,0,0.048217889835806535,0.04126585809905905
14993,0,0,0.0,0,0.03333516572135635,0.11738031311182545
28963,0,0,0.0,0,0.0893536227443649,0.0989244652118812
7801,0,0,0.0,0,0.0132125940428947,0.020800735398425363
11121,0,0,0.3333333333333333,0,0.3533854787239684,0.3421651101596373
21820,0,0,0.0,0,0.048928698703816505,0.03503518567834596
23157,0,0,0.0,0,0.08810068616670325,0.20049509128725176
35722,0,0,0.0,0,0.014500001622678957,0.02460306403444211
21721,0,0,0.0,0,0.1363335099097021,0.10069865375395091
14765,0,0,0.0,0,0.02294351808528768,0.033365551132916886
2237,0,0,0.0,0,0.1092935195595515,0.08320199599219473
20768,0,0,0.0,0,0.05225164421256769,0.04796318344166369
4564,0,0,0.3333333333333333,0,0.12916650100894142,0.2662531560670445
13533,0,0,0.0,0,0.04175103592302902,0.03783296461074527
12760,0,0,0.0,0,0.04341839324558505,0.045246567354574545
41318,0,0,0.0,0,0.08982343747530411,0.17192806876111377
32974,0,0,0.0,0,0.17473373012202104,0.3027347771486864
31436,0,0,0.0,0,0.04122754806893632,0.04930987815229952
7945,0,0,0.0,0,0.027048073891251728,0.03326753134302374
15644,0,0,0.0,0,0.013695963784119549,0.02599443049221633
11029,0,0,0.0,0,0.015353384760263744,0.02457583219391906
4203,0,0,0.3333333333333333,0,0.07837406343730598,0.08407054798624919
12630,0,0,0.0,0,0.024758265943627865,0.026624944424935532
24026,0,0,0.0,0,0.057046140612168054,0.03400280457891697
15400,0,0,0.0,0,0.03954881785610757,0.05972983229787552
37267,0,0,0.0,0,0.014548433195780938,0.022241929843678294
8897,0,0,0.0,0,0.006122266059833932,0.028428520965401133
10765,0,0,0.0,0,0.027582998521415547,0.035605784327641866
15719,1,0,0.0,0,0.1733215273018338,0.20387820103084298
